Execution time (seconds)
n,1,4,9,16,25,36
60,0.001410,0.001450,0.005433,0.003487,0.013577,0.012673
480,0.203530,0.115310,0.062047,0.040173,0.047190,0.047573
1500,6.138520,3.314783,1.516490,0.875923,0.590087,0.449247
3000,50.273197,25.472790,11.900733,6.742477,4.471613,3.177750
4020,121.810177,61.227063,28.457307,16.170337,10.642887,7.530120
6000,401.142317,201.907293,93.133813,53.197357,34.614497,24.208783
